2456293.500000000, A.D. 2013-Jan-01 00:00:00.0000,  1.078779946408458E+00, -8.689695800684623E-01, -4.471549662355358E-02,  9.295529154226732E-03,  1.210951856543451E-02,  2.553303388130906E-05,
2456324.500000000, A.D. 2013-Feb-01 00:00:00.0000,  1.304277178914445E+00, -4.541210226903442E-01, -4.155886119352132E-02,  5.116921643649799E-03,  1.441759602237927E-02,  1.764817956560129E-04,
2456352.500000000, A.D. 2013-Mar-01 00:00:00.0000,  1.388757252186089E+00, -3.664919959377125E-02, -3.488521987947100E-02,  8.866942663563650E-04,  1.518244118657733E-02,  2.963633030899532E-04,
2456383.500000000, A.D. 2013-Apr-01 00:00:00.0000,  1.343875774264886E+00,  4.276910880581357E-01, -2.405357910775850E-02, -3.721925918653933E-03,  1.452125098156034E-02,  3.956534688852933E-04,
2456413.500000000, A.D. 2013-May-01 00:00:00.0000,  1.172034182550918E+00,  8.368978466438877E-01, -1.126026671361625E-02, -7.605344315576961E-03,  1.257098114777718E-02,  4.501269728513411E-04,
2456444.500000000, A.D. 2013-Jun-01 00:00:00.0000,  8.860291827243257E-01,  1.182177215011452E+00,  2.996242846648562E-03, -1.066667239383978E-02,  9.573896993439924E-03,  4.624808499044528E-04,
2456474.500000000, A.D. 2013-Jul-01 00:00:00.0000,  5.349549318524454E-01,  1.418480695974416E+00,  1.656663422992901E-02, -1.255919865384147E-02,  6.120569273592371E-03,  4.365764365877320E-04,
2456505.500000000, A.D. 2013-Aug-01 00:00:00.0000,  1.296370931509385E-01,  1.549915963870353E+00,  2.927107810775266E-02, -1.340888725710595E-02,  2.352368577940283E-03,  3.784682927355032E-04,
2456536.500000000, A.D. 2013-Sep-01 00:00:00.0000, -2.857562330020938E-01,  1.565323271724197E+00,  3.979130258655501E-02, -1.323030948068455E-02, -1.322299154926559E-03,  2.970739577717904E-04,
2456566.500000000, A.D. 2013-Oct-01 00:00:00.0000, -6.692798198513599E-01,  1.475806183444729E+00,  4.733022521894216E-02, -1.221084155036556E-02, -4.583877742837735E-03,  2.036925435623812E-04,
2456597.500000000, A.D. 2013-Nov-01 00:00:00.0000, -1.021935587875110E+00,  1.287144881685133E+00,  5.203355920648164E-02, -1.043021909524741E-02, -7.501264918621202E-03,  9.883943508332600E-05,
2456627.500000000, A.D. 2013-Dec-01 00:00:00.0000, -1.301726441684082E+00,  1.026411293770181E+00,  5.343771647946349E-02, -8.140611785010589E-03, -9.785912587972378E-03, -5.246836942317175E-06,
2456658.500000000, A.D. 2014-Jan-01 00:00:00.0000, -1.511451884133812E+00,  6.945376389158073E-01,  5.163099266825341E-02, -5.324872987920688E-03, -1.151220878941694E-02, -1.105462392699881E-04,
