2456293.500000000, A.D. 2013-Jan-01 00:00:00.0000, -1.699403659176373E-01, -4.357045540916858E-01, -1.996647695389002E-02,  2.056822577324182E-02, -8.819713242644762E-03, -2.607272297521193E-03,
2456324.500000000, A.D. 2013-Feb-01 00:00:00.0000,  3.590773950064887E-01, -7.630537650367855E-02, -3.912363262046492E-02,  2.031966864708439E-04,  2.882199206008341E-02,  2.336805869471955E-03,
2456352.500000000, A.D. 2013-Mar-01 00:00:00.0000, -2.889515606910706E-01,  1.842670455619782E-01,  4.163898413028809E-02, -2.105931958882011E-02, -2.243239347832800E-02,  9.987091608300551E-05,
2456383.500000000, A.D. 2013-Apr-01 00:00:00.0000, -1.266849950590797E-01, -4.510462207741443E-01, -2.514327884638918E-02,  2.144393171024678E-02, -6.198524088707427E-03, -2.473509110171278E-03,
2456413.500000000, A.D. 2013-May-01 00:00:00.0000,  3.586986098100524E-01, -4.644138121286206E-02, -3.660561582889565E-02, -2.022969779669145E-03,  2.918644229294072E-02,  2.570773802684573E-03,
2456444.500000000, A.D. 2013-Jun-01 00:00:00.0000, -3.562181204792152E-01,  8.529414014192205E-02,  3.976627731981381E-02, -1.256488404346221E-02, -2.610841892752053E-02, -9.799551201006538E-04,
2456474.500000000, A.D. 2013-Jul-01 00:00:00.0000, -5.973727862066438E-02, -4.637582222820174E-01, -3.228515068160460E-02,  2.226497145372758E-02, -2.171492822856810E-03, -2.219873939521437E-03,
2456505.500000000, A.D. 2013-Aug-01 00:00:00.0000,  3.322650897968671E-01,  7.141950227071721E-02, -2.451270423851731E-02, -1.154859882373947E-02,  2.872112625170417E-02,  3.406656985595648E-03,
2456536.500000000, A.D. 2013-Sep-01 00:00:00.0000, -3.896470945082154E-01, -2.229037095443825E-02,  3.407754255605811E-02, -4.419439382806927E-03, -2.688750452861046E-02, -1.791053521922115E-03,
2456566.500000000, A.D. 2013-Oct-01 00:00:00.0000,  3.126332624971331E-02, -4.613762456487381E-01, -4.040747921536722E-02,  2.243431813948202E-02,  3.333493829706673E-03, -1.785673079371963E-03,
2456597.500000000, A.D. 2013-Nov-01 00:00:00.0000,  2.661490137537619E-01,  1.800631158044697E-01, -9.539022984191887E-03, -2.144366775247398E-02,  2.441264503738828E-02,  3.962424386175299E-03,
2456627.500000000, A.D. 2013-Dec-01 00:00:00.0000, -3.939906879764195E-01, -1.026370726393533E-01,  2.793843696130475E-02,  1.093745742783280E-03, -2.605427664306579E-02, -2.228902665485043E-03,
2456658.500000000, A.D. 2014-Jan-01 00:00:00.0000,  1.207138059004780E-01, -4.365387430471273E-01, -4.656000296377556E-02,  2.148807180306500E-02,  8.914250181959474E-03, -1.242939299365231E-03,
